t,headX,headY,headZ,headRotX,headRotY,headRotZ,leftHandX,leftHandY,leftHandZ,leftHandRotX,leftHandRotY,leftHandRotZ,rightHandX,rightHandY,rightHandZ,rightHandRotX,rightHandRotY,rightHandRotZ

0.7108244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.7262241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.7331463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.7443891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.7542455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.7667242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.7801033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.8029112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.8209223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.8356242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.8400058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.8460923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.8542284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.8663418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.8790506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.8935806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.9043481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.9169297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.9301177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.9426265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.9549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.9676324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.9796501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.9921135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.004779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.016763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.02916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.042048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.054462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.067698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.079209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.091722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.104438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.116576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.129423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.141801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.154454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.166452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.180053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.192142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.204251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.216928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.229162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.243339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.254052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.266887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.279452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.291905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.304339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.31637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.329539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.341403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.353825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.366798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.37914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.391273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.404365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.416325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.428807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.441996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.453906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.46629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.478891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.491207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.504081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.516689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.529005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.541459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.55394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.566791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.578807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.591325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.603684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.616561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.628978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.641179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.653792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.666471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.679348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.691998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.704248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.717113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.729192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.741617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.755112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.76761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.779449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.791523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.804434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.81646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.829012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.841679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.853757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.866591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.879541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.891226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.90406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.917014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.928635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.941842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.953816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.966413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.979643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.991159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

2.003529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

2.016128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

2.028827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

2.041469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

2.053602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

2.066193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

2.078673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

2.09237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

2.103748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

2.116135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

2.128734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

2.141309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

2.153642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

2.166182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

2.17857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

2.191135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

2.203876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

2.216011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

2.228735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

2.24101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

2.253776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

2.266179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

2.27866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

2.29116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

2.30396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

2.316636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

2.328609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

2.341233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

2.35353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

2.366559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

2.378958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

2.391003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

2.403403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

2.416236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

2.428715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

2.441373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

2.453533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

2.466431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

2.47865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

2.491788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

2.503537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

2.515952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

2.529055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

2.541132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

2.553445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

2.566071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

2.578488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

2.591177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

2.603445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

2.616036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

2.628682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

2.641093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

2.653476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

2.665931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

2.678401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

2.69151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

2.703486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

2.716262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

2.728477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

2.740729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

2.753476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

2.766146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

2.77853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

2.790967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

2.80332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

2.816191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

2.828553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

2.840896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

2.853608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

2.865929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

2.878559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

2.891015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

2.90339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

2.916068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

2.928291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

2.941118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

2.953371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

2.966412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

2.978278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

